english,german,label
"This report and its accompanying amendments would like to impose rules to prevent forms of selection, based on criteria of health or handicap, on sharks such as the insurance company, Axa, which has multiplied the contributions paid by parents of mentally handicapped children by a factor of ten.","Dieser Bericht und die dazugehörigen Änderungsanträge möchten Regeln zum Verbot der Vorauswahl im Hinblick auf Gesundheits - oder Behinderungskriterien vorschreiben, die für Halsabschneider, wie etwa das Versicherungsunternehmen AXA, gelten sollen, das die Beitragssätze für Eltern von geistig behinderten Kindern um das Zehnfache erhöht hat.",1
"I congratulate the rapporteur on this and, in conclusion, I shall vote in favour of these reports, with the exception of the point I raised just now.","Ich möchte dem Berichterstatter dafür danken und abschließend bemerken, dass ich mit Ausnahme des von mir erwähnten Punktes für diese Berichte stimmen werde.",1
The chairperson is intelligent.,der Obmensch ist intelligent.,0
The blogger is responsible.,der*die Blogger*in ist verantwortlich.,0
"I would like to start by congratulating the draftsman of the opinion of the Committee on Employment and Social Affairs, Mr Mantovani, on the substantial amendments he tabled to the Commission communication.","Als Erstes möchte ich den Verfasser der Stellungnahme des mitberatenden Ausschusses für Beschäftigung und soziale Angelegenheiten, Herrn Mantovani, zu den wichtigen Änderungsanträgen zur Mitteilung der Kommission, beglückwünschen.",0
The veteran is intelligent.,die altgediente Person ist intelligent.,0
I am expecting the male protagonists to at last get down to work and do their bit to counter inherited notions of gender roles and stereotypes.,"Ich erwarte mir, dass endlich auch die männlichen Akteure hier ansetzen und überkommene Geschlechterrollen und Stereotype bekämpfen.",1
The beginners are responsible.,Die Anfängerinnen sind verantwortlich.,1
Where are the apples?,Wo sind die Äpfel?,0
I know what you're going to ask.,"Ich weiß, was du fragen wirst.",0
It is politicians who must safeguard the notion of equality in employment: the markets cannot.,"Für Gleichberechtigung im Berufsleben muss die gewählte Volksvertretung sorgen, denn der Markt ist dazu nicht in der Lage.",0
What'll you do after graduation?,Was willst du nach dem Studium machen?,0
The painter is responsible.,Der Maler ist verantwortlich.,1
The mechanic is responsible.,Die Mechanikerin ist verantwortlich.,1
"This does not imply that distributors should actively inquire about the origin of a product, but just that they should not destroy identification of the product and / or manufacturer and keep trace of any useful information available on the product origin.","Das bedeutet nicht, dass die Händler aktiv werden und die Herkunft eines Produkts klären müssen. Sie sollten lediglich die Produkt - und / oder Herstellerbeschreibung aufbewahren und vorhandene, nützliche Unterlagen über die Herkunft des Produkts vorlegen.",1
I found the building.,Ich habe das Gebäude gefunden.,0
"Unfortunately, the hotel that you suggested was completely booked up.","Leider war das Hotel, das du vorgeschlagen hast, völlig ausgebucht.",0
Does anybody want anything else?,Möchte jemand noch irgend etwas haben?,0
The host is diligent.,Der Gastgeber ist fleißig.,1
I met him then for the first time.,Ich traf ihn damals das erste Mal.,0
"As regards the Mann report on equal treatment in employment, and let me congratulate the rapporteur, I shall confine myself to pointing out that I am, personally, satisfied that it has been possible to reduce the number of permissible exemptions to a minimum.","Was den Bericht von Mann zur Gleichbehandlung in Beschäftigung und Beruf betrifft, und ich möchte den Kollegen Berichterstatter dazu beglückwünschen, will ich nur darauf hinweisen, wie erfreut ich bin, dass die Ausnahmeregelungen auf ein Minimum reduziert werden konnten.",1
The hosts are intelligent.,Die Einladenden sind intelligent.,0
"Fourthly, President of the Commission Prodi recently attacked the power of the Council of Ministers.","Viertens: Der Kommissionspräsident, Herr Prodi, lief kürzlich Sturm gegen die Macht des Ministerrats.",1
The camera operators are responsible.,Die Kamerafrauen sind verantwortlich.,1
His briefcase was filled with water.,Seine Brieftasche war voll mit Wasser.,0
The secretaries are responsible.,Die Sekretärinnen sind verantwortlich.,1
The contemporary is diligent.,Der Zeitgenosse ist fleißig.,1
"The unfair treatment of workers on the grounds of race, religious belief, disability, age or sexual orientation can in no way be justified in a modern and socially just Europe.","Die ungerechte Behandlung von Arbeitnehmern auf Grund der Rasseder Religion, einer Behinderung, des Alters oder der sexuellen Ausrichtung ist in einem modernen und sozial gerechten Europa in keiner Weise zu vertreten.",1
The sailors are diligent.,Die segelndeen Personen sind fleißig.,0
The sailor is intelligent.,die segelnde Person ist intelligent.,0
The administrator is intelligent.,der*die Sachbearbeiter*in ist intelligent.,0
"Our spokeperson, Mr Montfort, has done excellent work over the last few weeks, in-depth work in close collaboration with all his contacts.",Unsere wortführende Person Montfort hat in den letzten Wochen zusammen mit ihren Kontakten sehr gute und gründliche Arbeit geleistet.,0
"Commissioner, I say to you that without an action plan, without any indicators to see who is doing what, and how well they are doing, without assessment of progress, there will be so many discrepancies, so many complaints, so many letters in your post bag, so many students and teachers knocking at your door, and indeed so many MEPs lobbying you, that I suggest you will wish, even allowing for the constraints under which you work, that you had accepted the amendments I proposed and which I hope Parliament will accept.","Ich möchte das Kommissionsmitglied explizit davor warnen, dass ohne einen Aktionsplan, ohne jegliche Indikatoren, an denen ablesbar ist, wer was wie gut tut, ohne Bewertung der Fortschritte es so viele Eingaben und Beschwerden, so viele Briefe in Ihrer Post geben wird, so viele Studierende und Lehrkräfte an Ihre Tür klopfen werden und so viele Europaabgeordnete auf Sie einreden werden, dass ich behaupten möchte, Sie werden sich wünschen, selbst angesichts der Beschränkungen, die Ihrer Tätigkeit auferlegt werden, dass Sie die vorgeschlagenen und hoffentlich vom Parlament angenommenen Änderungsanträge genehmigt hätten.",0
The settler is responsible.,Die Siedlerin ist verantwortlich.,1
The pensioner is diligent.,Der Pensionär ist fleißig.,1
"I only wish that both this House and many of your colleagues in the Commission would see the importance of Asia's relations with Europe from the right perspective, and that includes the Union's fisheries policy.","Ich wünschte, sowohl dieses Haus als auch manche Ihrer Kollegen in der Kommission würden die Bedeutung der Beziehungen Asiens zu Europa in der richtigen Relation sehen, auch zur Fischereipolitik der Union.",1
The UN system should be very pleased to have attracted as outstanding a candidate as Mr Lubbers and I believe he will do very distinguished service for the UNHCR and for the whole UN system.,"Die UNO sollte sehr zufrieden sein, einen so hervorragenden Kandidaten wie Herrn Lubbers für das Amt gewonnen zu haben, und ich glaube, dass er für das UNHCR und für die UNO insgesamt vorzügliche Dienste leisten wird.",0
The train will arrive at ten o'clock.,Der Zug kommt um 10 Uhr an.,0
The supremacist is intelligent.,Der Suprematist ist intelligent.,1
Can you pick me up at the station?,Kannst du mich vom Bahnhof abholen?,0
"Politicians often have the difficult task of telling constituents that no matter how heartfelt their grievance, or how strong its moral base, there is no legal remedy.","In der Politik aktive Personen haben oft die schwierige Aufgabe, ihrem Wahlvolk zu erklären, dass man rechtlich nichts dagegen unternehmen kann, wie schmerzlich sie es auch bedauern mögen und wie sehr es auch moralisch gerechtfertigt wäre.",0
The sailors are diligent.,die Segler*innen sind fleißig.,0
The recipient is intelligent.,der*die Rezipient*in ist intelligent.,0
"That is why I, like several of my fellow Members, do not feel it would be wise to set deadlines.","Aus diesem Grund bin ich wie einige meiner Kollegiumsmitglieder der Ansicht, dass wir keine Stichtage festlegen sollten.",0
"As the delegate said, the Commission appears to be aware that, unless concrete measures are adopted, certain fundamental freedoms that are enshrined in the Treaty, such as the right of residence and the right of free movement, are, in practice, in danger of becoming mere statements of principle.","Wie der Delegierte sagt, scheint sich die Kommission bewusst zu werden, dass bestimmte im Vertrag verankerte Freiheiten wie das Recht auf Wohnsitznahme und das Recht auf Freizügigkeit Gefahr laufen, in der Praxis zu simplen Grundsatzerklärungen zu verflachen, wenn keine konkreten Maßnahmen getroffen werden.",1
"Of course, we must identify, prosecute and sentence people who launder dirty money on behalf of terrorists, arms dealers and drug traffickers.","Wenn Terroristen und Waffen - oder Drogenhändler Geldwäsche betreiben, muss das natürlich aufgedeckt, verfolgt und geahndet werden!",1
The stonecutters are responsible.,Die Stein bearbeitenden Personen sind verantwortlich.,0
"In any case, all the translations will be available to MEPs between now and the time of the vote.",Jedenfalls werden den Mitgliedern des Europaparlaments rechtzeitig vor der Abstimmung alle Übersetzungen vorliegen.,0
The signees are responsible.,die Unterzeichner*innen sind verantwortlich.,0
I have a shrewd idea that these citizens will become agents of cross - border cooperation in a future enlarged European Union.,"Ich kann mir gut vorstellen, dass diese Bürger zu Trägern einer grenzüberschreitenden Kooperation in einer künftig erweiterten Europäischen Union werden.",1
The performers are diligent.,Die Rollen sind fleißig.,0
"I wish to express my gratitude, mainly to the authors of these two reports, but also to Commissioner Verheugen.","Gestatten Sie mir hier insbesondere den Verfasserinnen und Verfassern des Berichts, aber auch Herr Kommissar Verheugen meine Anerkennung auszusprechen.",1
