english,german,label
The beginners are responsible.,Die Unerfahrenen sind verantwortlich.,0
"For the rest, this opens the door wide to private insurers, on condition only that they do not (from the outset) select the patient and the insurance premiums by type of disease.","Auf diese Weise wird den privaten Versicherern ein weites Feld geöffnet, vorausgesetzt, sie wählen die Patienten und die Versicherungsprämien (anfangs) nicht nach Krankheiten aus.",1
The personnel development managers are intelligent.,die Personalentwickler*innen sind intelligent.,0
The host is diligent.,Der Gastgeber ist fleißig.,1
The organ donor is intelligent.,der*die Organspender*in ist intelligent.,0
"I wish to conclude by thanking Mrs Gayssot, President of the Transport Council of Ministers, for her encouraging comments.","Ich möchte mit einem Dank an Frau Gayssot, die amtierende Präsidentin des Verkehrsministerrats, für ihre ermutigenden Worte schließen.",0
I would like to thank you all again most warmly for your excellent teamwork.,Ich danke den Kolleginnen und Kollegen noch einmal sehr herzlich für die exzellente Teamarbeit.,1
"Many of them have lost their jobs and, with this, comes violence against women, sex discrimination and the trade in women.","In diesem Zusammenhang entstehen auch Gewalt gegen Frauen, Diskriminierung aufgrund des Geschlechts und Frauenhandel.",0
The hosts are intelligent.,Die Einladenden sind intelligent.,0
"I am pleased that what is now before us affords citizens better protection than the existing directive on the principle of equal treatment, especially with regard to vocational training, employment and employment conditions.","Erfreulicherweise bieten die jetzt vorliegenden Vorschläge Bürger einen besseren Schutz als die bestehende Richtlinie über den Grundsatz der Gleichbehandlung, insbesondere bei der beruflichen Ausbildung sowie den Beschäftigungs - und Arbeitsbedingungen.",1
The camera operators are responsible.,Die Kamerafrauen sind verantwortlich.,1
The client is responsible.,die ratsuchende Person ist verantwortlich.,0
The secretaries are responsible.,Die Sekretärinnen sind verantwortlich.,1
"I will take this opportunity to ask Commissioner Patten to investigate this possibility, along with his colleague Mr Lamy.","Ich ersuche hiermit Kommissionsmitglied Patten, diese Möglichkeit mit dem Mitglied des Kollegiums Lamy zu prüfen.",1
The contemporary is diligent.,Der Zeitgenosse ist fleißig.,1
"I would also express the wish of my Group and of a good many NGOs to see the Charter evolve and continue to improve, in order to guarantee, amongst other things, more effective protection and rights for the citizens of the European Union, for employees, for the citizens of third countries and for the socially marginalised.","Daher bringe ich hier den Wunsch meiner Fraktion und zahlreicher NRO zum Ausdruck, die Charta möge weiterentwickelt, weiter verbessert werden, insbesondere um einen wirksameren Schutz und wirksamere Rechte für die Unionsbürger, die Arbeitnehmer, die Bürger von Drittländern und die Ausgegrenzten zu gewährleisten.",1
I must say that I was amazed that the Commission's experts have not solved this problem themselves and I trust that the new Commissioner will give this problem some more thought.,"Es hat mich eigentlich schon erstaunt, dass die Sachverständigen der Kommission dieses Problem nicht von sich aus gelöst haben, und ich vertraue dem neuen Kommissionsmitglied, dass es dieses Problem noch einmal überdenkt.",0
"Mr President, I would like to thank the Commissioner for his introduction but I am still left with a few questions to ask him.","Herr Präsident! Ich möchte dem Herrn Kommissar für den ersten Teil seiner Ausführungen danken, aber ich habe dazu noch einige Fragen an ihn.",0
The sailors are diligent.,Die segelndeen Personen sind fleißig.,0
"Our President, Mr Fontaine, is asking us, because we are responsible for STOA, to send a message of support today to the EPTA, an organisation specialised in technological assessment in Europe, founded under the aegis of our colleague Mr Barón Crespo, which is meeting in Berlin on 10 November.","Unser Präsident Herr Fontaine hat uns heute aufgefordert, da wir für STOA verantwortlich sind, eine Grußbotschaft an die EPTA zu senden, die Fachorganisation für technologische Zukunftsforschung in Europa, die unter der Schirmherrschaft unseres Kollegen Barón Crespo gegründet wurde und am 10. November diesen Jahres in Berlin zusammenkommt.",0
"Under every option, each country will have at least one Commissioner.",In jeder Option würde jedes Land zumindest einen Kommissar haben.,1
"Mr Varela, chairman of the Committee on Fisheries, the committee responsible, has the floor again.","Das Wort hat nochmals Herr Varela, Vorsitzender des für diese Sache zuständigen Ausschusses für Fischerei.",0
The administrator is intelligent.,der*die Sachbearbeiter*in ist intelligent.,0
We demand that the defendant proves she did not discriminate and that she provides documentary evidence.,"Wir verlangen dagegen, dass die beklagte Person nachweist, dass sie nicht diskriminiert hat und dass sie dokumentarische Beweise vorlegen kann.",1
"Mr Palacio Vallelersundi, the chairman of the Committee on Legal Affairs and the Internal Market has been unexpectedly called away and has asked me to stand in for him.","Palacio Vallelersundi vom Vorsitz des Ausschusses für Recht und Binnenmarkt ist leider überraschend verhindert und hat mich gebeten, stattdessen Stellung zu nehmen.",1
"Indeed, scientists and climatologists are increasingly less worried about hiding their fears in relation to the consequences of greenhouse gas emissions, and even the general public is starting to become aware of them.","Die Wissenschaftler und Klimaforscher machen immer weniger ein Hehl aus ihren Befürchtungen hinsichtlich der Auswirkungen der Treibhausgase, und auch die Bürger beginnen sich zunehmend dessen bewusst zu werden.",1
The workers are diligent.,Die Arbeiter sind fleißig.,1
The beginners are responsible.,Die Anfängerinnen sind verantwortlich.,1
The settler is responsible.,Die Siedlerin ist verantwortlich.,1
The pensioner is diligent.,Der Pensionär ist fleißig.,1
"Thanks to the initiative taken by the Chairman of the Committee on Petitions, Mr Gemelli, the correct legal action has been taken to amend the 1994 decision by the European Parliament.",Dank der Initiative von Herrn Gemelli in seiner Eigenschaft als Vorsitzender des Petitionsausschusses sind die entsprechenden rechtlichen Schritte zur Änderung des Beschlusses des Europäischen Parlaments von 1994 eingeleitet worden.,0
The call center operator is responsible.,Der Callcenteroperator ist verantwortlich.,1
The issue of time limits is crucial both for the citizens of the countries of the East and for the European Union.,Das Problem der Fristen ist für die Bürger der östlichen Länder sowie für die EU von entscheidender Bedeutung.,1
The organ donors are intelligent.,die Organspender*innen sind intelligent.,0
The supremacist is intelligent.,Der Suprematist ist intelligent.,1
The pacifists are intelligent.,Die Pazifistinnen sind intelligent.,1
The hairdressers are diligent.,Die Friseurinnen sind fleißig.,1
Commissioner Byrne was very strong today in his opening statement when he said to the House that he was prepared to look at this matter of meat-and-bone meal and take it on.,"Kommissionsmitglied Byrne gab sich heute sehr entschlossen, als es in seiner Eröffnungserklärung dem Parlament gegenüber seine Bereitschaft bekundete, diese Sache mit dem Tiermehl zu prüfen und sich ihr anzunehmen.",1
"I therefore agree with the rapporteur, Mr De Roo, when he proposes that we should waste no more time and transform this directive on the assessment and management of noise into a binding framework directive.","Deshalb stimme ich der berichterstattenden Person de Roo zu, wenn sie vorschlägt, dass wir nicht noch mehr Zeit verlieren und dürfen diese Richtlinie über die Bewertung und Bekämpfung des Lärms zu einer verbindlichen Rahmenrichtlinie machen müssen.",1
"Mrs Lipietz, for instance, is too fine an economist not to realise that economics is just another form of political science.","Frau Liepitz z. B. ist eine zu gute Ökonomin, als dass sie nicht wüsste, dass die Ökonomie auch eine politische Wissenschaft ist.",0
We believe it is absolutely fundamental that this progress report should be seen to restore the confidence of our citizens in the way in which the European Union institutions operate.,Unserer Ansicht nach sollte der geplante Fortschrittsbericht das Vertrauen der Menschen in die Arbeitsweise der Organe der Europäischen Union wiederherstellen.,0
The Commission has begun to take a tentative but welcome step in that direction and perhaps the Commissioner will say more about that when she replies.,"Die Kommission hat einen zaghaften, aber sehr begrüßenswerten Schritt in diese Richtung unternommen, und vielleicht kann die Kommissarin in ihrer Antwort näher darauf eingehen.",0
The stonecutters are responsible.,Die Stein bearbeitenden Personen sind verantwortlich.,0
"I would like to address our colleague and thank her very warmly for the excellent report, which addresses a number of extremely complex issues.","Ich möchte mich an das Kollegiumsmitglied wenden und ihm möchte ich herzlich für seinen ausgezeichneten Bericht danken, in dem viele sehr komplizierte Fragen behandelt wurden.",1
"I am simply trying to present a procedural issue. Indeed this is something about which I have written to your President, Nicole Fontaine, and she agrees with me.","Ich bemühe mich, Ihnen ganz einfach eine Frage der gemeinsamen Arbeitsweise zu erklären, zu der ich mich übrigens auch schriftlich gegenüber Ihrer mit dem Präsidentschaft bekleideten Person, Nicole Fontaine, geäußert habe, die ebenfalls meiner Meinung ist.",1
