ID;Europarl_ID;SET;SRC;REF-G;REF-N;GENDER;COMMON;REF-G_ann;G-WORDS
1114;ep-en-de-3564;Set-N;What this highlighted was that unless some serious remedial action is taken on the financing of the ERASMUS Programme and the kind of support that is made available to students, there will be inequality between those whose parents can afford to send them and those whose parents cannot.;Dies brachte ans Tageslicht, dass es, wenn nicht umgehend ernsthafte Abhilfe in Bezug auf die Finanzierung des ERASMUS - Programms und die Art der den Studenten gewährten Unterstützung geschaffen wird, zur Benachteiligung jener Studenten kommt, die weniger vermögende Eltern haben, gegenüber jenen, deren Eltern es sich leisten können, sie dorthin zu senden.;Dies brachte ans Tageslicht, dass es, wenn nicht umgehend ernsthafte Abhilfe in Bezug auf die Finanzierung des ERASMUS - Programms und die Art der den Studierenden gewährten Unterstützung geschaffen wird, zur Benachteiligung jener Studierenden kommt, die weniger vermögende Eltern haben, gegenüber jenen, deren Eltern es sich leisten können, sie dorthin zu senden.;;no;Dies brachte ans Tageslicht , dass es , wenn nicht umgehend ernsthafte Abhilfe in Bezug auf die Finanzierung des ERASMUS - Programms und die Art der den <G>Studenten</G> gewährten Unterstützung geschaffen wird , zur Benachteiligung jener <G>Studenten</G> kommt , die weniger vermögende Eltern haben , gegenüber jenen , deren Eltern es sich leisten können , sie dorthin zu senden .;Studenten & Studenten
1115;ep-en-de-3576;Set-N;There must be clear checks and monitoring, even if only of a sample, and above all, a web site, where students can register their complaints.;Es muss eine klare Überwachung, eine klare Kontrolle geben, wenn auch stichprobenartig, und vor allem muss eine Beratungsstelle, eine Web - Seite eingerichtet werden, wo die Schüler und Studenten ihre Beschwerden anbringen können.;Es muss eine klare Überwachung, eine klare Kontrolle geben, wenn auch stichprobenartig, und vor allem muss eine Beratungsstelle, eine Web - Seite eingerichtet werden, wo die Schulpflichtigen und Studierenden ihre Beschwerden anbringen können.;;no;Es muss eine klare Überwachung , eine klare Kontrolle geben , wenn auch stichprobenartig , und vor allem muss eine Beratungsstelle , eine Web - Seite eingerichtet werden , wo die <G>Schüler</G> und <G>Studenten</G> ihre Beschwerden anbringen können .;Schüler & Studenten
1116;ep-en-de-3578;Set-N;We are not only protecting the rights of young people, since the same applies to researchers.;Wir setzen uns nicht nur für die Rechte der Jugendlichen ein, denn Gleiches gilt für die Forscher.;Wir setzen uns nicht nur für die Rechte der Jugendlichen ein, denn Gleiches gilt für die in der Forschung Tätigen.;;no;Wir setzen uns nicht nur für die Rechte der Jugendlichen ein , denn Gleiches gilt für die <G>Forscher</G> .;Forscher
1117;ep-en-de-3618;Set-N;Sometimes, some people, even colleagues in this Assembly, seem to believe that they do have equal opportunities, but they do not.;Manchmal scheinen einige Leute, auch einige Kollegen in diesem Hause, zu glauben, dass dem doch so wäre, aber das stimmt nicht.;Manchmal scheinen einige Leute, auch einige Personen aus dem Kollegium in diesem Hause, zu glauben, dass dem doch so wäre, aber das stimmt nicht.;;no;Manchmal scheinen einige Leute , auch einige <G>Kollegen</G> in diesem Hause , zu glauben , dass dem doch so wäre , aber das stimmt nicht .;Kollegen
1118;ep-en-de-362;Set-N;The leaders will therefore decide on other initiatives to increase the exchange of students between the regions, to modernise educational structures, to intensify cooperation in the development of human resources and exchange points of view on recent socio-political events.;So werden die Staats - und Regierungschefs neue Initiativen zur Verstärkung des Studentenaustauschs zwischen den Regionen, zur Modernisierung des Bildungseinrichtungen, zur Intensivierung der Zusammenarbeit zur Entwicklung der Humanressourcen und zum Austausch von Standpunkten über die jüngsten soziopolitischen Ereignisse beschließen.;So werden die Staats - und Regierungsoberhäupter neue Initiativen zur Verstärkung des Austauschs von Studierenden zwischen den Regionen, zur Modernisierung des Bildungseinrichtungen, zur Intensivierung der Zusammenarbeit zur Entwicklung der Humanressourcen und zum Austausch von Standpunkten über die jüngsten soziopolitischen Ereignisse beschließen.;;no;So werden die <G>Staats</G> - und <G>Regierungschefs</G> neue Initiativen zur Verstärkung des <G>Studentenaustauschs</G> zwischen den Regionen , zur Modernisierung des Bildungseinrichtungen , zur Intensivierung der Zusammenarbeit zur Entwicklung der Humanressourcen und zum Austausch von Standpunkten über die jüngsten soziopolitischen Ereignisse beschließen .;Staats & Regierungschefs & Studentenaustauschs
1119;ep-en-de-366;Set-N;The final text will reflect the discussions between the leaders, but good work has already been carried out.;Der endgültige Text wird die Diskussion zwischen den Staats - und Regierungschefs widerspiegeln, doch ist bis zum jetzigen Zeitpunkt schon eine gute Arbeit geleistet worden.;Der endgültige Text wird die Diskussion zwischen den Staats - und Regierungsoberhäupter widerspiegeln, doch ist bis zum jetzigen Zeitpunkt schon eine gute Arbeit geleistet worden.;;no;Der endgültige Text wird die Diskussion zwischen den <G>Staats</G> - und <G>Regierungschefs</G> widerspiegeln , doch ist bis zum jetzigen Zeitpunkt schon eine gute Arbeit geleistet worden .;Staats & Regierungschefs
1120;ep-en-de-3670;Set-N;Other speakers have made the point: we want political action.;Die Kolleginnen haben es gesagt: Wir wollen politisches Handeln.;Die Referierenden haben es gesagt: Wir wollen politisches Handeln.;;no;Die <G>Kolleginnen</G> haben es gesagt : Wir wollen politisches Handeln .;Kolleginnen
1121;ep-en-de-3672;Set-N;I was the rapporteur in Peking and the co-rapporteur in New York.;Ich war in Peking Berichterstatterin und Ko - Berichterstatterin in New York.;Ich war in Peking für die Berichterstattung und Co - Berichterstattung in New York zuständig.;;no;Ich war in Peking <G>Berichterstatterin</G> und <G>Ko</G> - <G>Berichterstatterin</G> in New York .;Berichterstatterin & Ko & Berichterstatterin
1122;ep-en-de-3729;Set-N;I will now respond generally on the issues, rather than give individual answers to any one of you.;Ich werde also ganz global zu den Themen Stellung nehmen und nicht dem einen oder anderen von Ihnen individuell antworten.;Ich werde also ganz global zu den Themen Stellung nehmen und keiner Person unter Ihnen individuell antworten.;;no;Ich werde also ganz global zu den Themen Stellung nehmen und nicht <G>dem</G> einen oder anderen von Ihnen individuell antworten .;dem
1123;ep-en-de-3747;Set-N;The candidates really must be helped to come up to the level of the acquis communautaire.;Den Betrittskandidaten muss bei der Übernahme des gemeinschaftlichen Besitzstands wirklich geholfen werden.;Den Ländern, die sich für den Betritt bewerben, muss bei der Übernahme des gemeinschaftlichen Besitzstands wirklich geholfen werden.;;no;Den <G>Betrittskandidaten</G> muss bei der Übernahme des gemeinschaftlichen Besitzstands wirklich geholfen werden .;Betrittskandidaten
1124;ep-en-de-3857;Set-N;"But time waits for no man: one day the young people will become old people as well; the young researchers will also grow old and, it is to be hoped, pensioners.";Aber die Zeit vergeht für alle: Auch die Jungen werden alt, auch die jungen Forscher werden älter und hoffentlich auch Rentner.;Aber die Zeit vergeht für alle: Auch junge Menschen werden alt, auch die jungen Forschenden werden älter und hoffentlich auch Pensionsberechtigte.;;no;Aber die Zeit vergeht für alle : Auch die <G>Jungen</G> werden alt , auch die jungen <G>Forscher</G> werden älter und hoffentlich auch <G>Rentner</G> .;Jungen & Forscher & Rentner
1125;ep-en-de-3859;Set-N;The right of freedom of movement of European citizens is still being violated in many ways.;Das Recht der europäischen Bürger auf Freizügigkeit wird immer noch auf vielfältige Art und Weise verletzt.;Das Recht der europäischen Bevölkerung auf Freizügigkeit wird immer noch auf vielfältige Art und Weise verletzt.;;no;Das Recht der europäischen <G>Bürger</G> auf Freizügigkeit wird immer noch auf vielfältige Art und Weise verletzt .;Bürger
1126;ep-en-de-3862;Set-N;Mobility inside the European Union is one of the essential conditions for enabling European citizens to feel that they are full members of this Europe we are gradually building.;Die Mobilität innerhalb der Europäischen Union ist eine der unabdingbaren Voraussetzungen, damit sich die Unionsbürger als vollwertige Mitglieder dieses Europas fühlen können, das wir schrittweise aufbauen.;Die Mobilität innerhalb der Europäischen Union ist eine der unabdingbaren Voraussetzungen, damit sich die Bevölkerung der Union als vollwertige Mitglieder dieses Europas fühlen können, das wir schrittweise aufbauen.;;no;Die Mobilität innerhalb der Europäischen Union ist eine der unabdingbaren Voraussetzungen , damit sich die <G>Unionsbürger</G> als vollwertige Mitglieder dieses Europas fühlen können , das wir schrittweise aufbauen .;Unionsbürger
1127;ep-en-de-3878;Set-N;I would like to thank you all again most warmly for your excellent teamwork.;Ich danke den Kolleginnen und Kollegen noch einmal sehr herzlich für die exzellente Teamarbeit.;Ich danke dem gesamten Kollegium noch einmal sehr herzlich für die exzellente Teamarbeit.;;no;Ich danke den <G>Kolleginnen</G> und <G>Kollegen</G> noch einmal sehr herzlich für die exzellente Teamarbeit .;Kolleginnen & Kollegen
1128;ep-en-de-3885;Set-N;If this directive were adopted, it would then be up to the accused employer to prove his innocence, not up to the accuser to provide evidence for his claim.;Sollte diese Richtlinie endgültig angenommen werden, so hätte künftig der beklagte Arbeitgeber den Nachweis seiner Unschuld zu erbringen und es obläge nicht dem Kläger, seine Behauptungen zu belegen.;Sollte diese Richtlinie endgültig angenommen werden, so hätte künftig die beklagte arbeitgebende Seite den Nachweis ihrer Unschuld zu erbringen und es obläge nicht der klagenden Partei, ihre Behauptungen zu belegen.;;no;Sollte diese Richtlinie endgültig angenommen werden , so hätte künftig <G>der</G> beklagte <G>Arbeitgeber</G> den Nachweis <G>seiner</G> Unschuld zu erbringen und es obläge nicht <G>dem</G> <G>Kläger</G> , <G>seine</G> Behauptungen zu belegen .;der & Arbeitgeber & seiner & dem & Kläger & seine
1129;ep-en-de-3927;Set-N;Broadly speaking, the Christian Democrats welcome the proposal for a directive establishing a general framework for employment equality.;Wir Christdemokraten begrüßen im großen und ganzen den Vorschlag für eine Richtlinie zur Festlegung eines allgemeinen Rahmens für die Verwirklichung der Gleichbehandlung in Beschäftigung und Beruf.;Die Mitglieder der christdemokratischen Fraktion begrüßen im großen und ganzen den Vorschlag für eine Richtlinie zur Festlegung eines allgemeinen Rahmens für die Verwirklichung der Gleichbehandlung in Beschäftigung und Beruf.;;no;Wir <G>Christdemokraten</G> begrüßen im großen und ganzen den Vorschlag für eine Richtlinie zur Festlegung eines allgemeinen Rahmens für die Verwirklichung der Gleichbehandlung in Beschäftigung und Beruf .;Christdemokraten
1130;ep-en-de-3931;Set-N;The European Union suffers from a bad image among many citizens.;Die Europäische Union hat bei vielen Bürgern ein schlechtes Image.;Die Europäische Union hat bei vielen Menschen aus der Bevölkerung ein schlechtes Image.;;no;Die Europäische Union hat bei vielen <G>Bürgern</G> ein schlechtes Image .;Bürgern
1131;ep-en-de-3944;Set-N;I am sure, in common with all my colleagues, we support the proper management and control of arms exports in the European Union.;Ich bin mir mit allen meinen Kolleginnen und Kollegen gewiss, dass wir mit diesem Vorgehen und mit dieser Kontrolle der Waffenausfuhren in der Europäischen Union richtig liegen.;Ich bin mir mit dem gesamten Kollegium gewiss, dass wir mit diesem Vorgehen und mit dieser Kontrolle der Waffenausfuhren in der Europäischen Union richtig liegen.;;no;Ich bin mir mit allen meinen <G>Kolleginnen</G> und <G>Kollegen</G> gewiss , dass wir mit diesem Vorgehen und mit dieser Kontrolle der Waffenausfuhren in der Europäischen Union richtig liegen .;Kolleginnen & Kollegen
1132;ep-en-de-4108;Set-N;But I want to join previous speakers in emphasising two concerns.;Ich möchte jedoch, wie schon einige Vorredner, gleichermaßen zwei Besorgnisse besonders hervorheben.;Ich möchte jedoch, wie schon einige Vortragende vor mit, gleichermaßen zwei Besorgnisse besonders hervorheben.;;no;Ich möchte jedoch , wie schon einige <G>Vorredner</G> , gleichermaßen zwei Besorgnisse besonders hervorheben .;Vorredner
1133;ep-en-de-4136;Set-N;The honourable Members are well aware that the Commission has a long-term commitment to the Afghan refugees and those who have been displaced within Afghanistan itself.;Die Damen und Herren Abgeordneten wissen, dass sich die Kommission auch langfristig für die afghanischen Flüchtlinge und Binnenvertriebenen engagiert.;Die Mitglieder des Parlaments wissen, dass sich die Kommission auch langfristig für die afghanischen Flüchtlinge und Binnenvertriebenen engagiert.;;no;Die <G>Damen</G> und <G>Herren</G> Abgeordneten wissen , dass sich die Kommission auch langfristig für die afghanischen Flüchtlinge und Binnenvertriebenen engagiert .;Damen & Herren
1134;ep-en-de-4148;Set-N;Two other Community citizens have also been freed today.;Auch zwei weitere Bürger der Gemeinschaft kamen heute frei.;Auch zwei weitere Mitglieder der Gemeinschaft kamen heute frei.;;no;Auch zwei weitere <G>Bürger</G> der Gemeinschaft kamen heute frei .;Bürger
